Date,"""SPY.Open""","""SPY.High""","""SPY.Low""","""SPY.Close""","""SPY.Volume""","""SPY.Adjusted"""
11/6/12,128.451955,129.5714452,128.3165388,129.0658737,107068100,129.065872
11/7/12,127.8922167,127.910263,125.5449025,126.1407605,264304500,126.140778
11/8/12,126.1227007,126.7637029,124.5247215,124.6240307,181517300,124.624039
11/9/12,124.2448519,125.8879743,124.1816624,124.732378,201055300,124.732384
11/12/12,125.1205795,125.3191998,124.5518185,124.8316872,97677500,124.83168
11/13/12,124.1726252,125.7164384,124.0101265,124.398328,123018300,124.398338
11/14/12,124.7775213,124.9761271,122.4392298,122.7190994,191505000,122.719101
11/15/12,122.7642427,123.2246845,122.0419912,122.5114565,178128400,122.511452
11/16/12,122.692016,123.3601007,121.6086455,123.1163381,239483900,123.116325
11/19/12,124.4976381,125.6261519,123.1524587,125.6081056,151495800,125.608109
11/20/12,125.4094863,125.8699145,124.6601513,125.6622716,119807400,125.66227
11/21/12,125.7706053,126.0053443,125.5178191,125.8969979,81710800,125.89698
11/23/12,126.5109167,127.6574768,126.4296528,127.6123471,65409200,127.612312
11/26/12,126.9803685,127.6213707,126.5650826,127.341501,100124400,127.341492
11/27/12,127.2151084,127.6484532,126.6102259,126.6914762,128646200,126.691475
11/28/12,126.1768676,127.7838694,125.4907357,127.7116572,177086500,127.71167
11/29/12,128.1901452,128.6595979,127.6303933,128.3075016,151085900,128.30748
11/30/12,128.3255615,128.5783477,127.8922167,128.3345851,136568300,128.334595
12/3/12,128.9214204,129.0297532,127.6033099,127.70262,124656300,127.702637
12/4/12,127.6935964,128.0817989,127.1789878,127.5220605,127512200,127.522049
12/5/12,127.6303933,128.3436222,126.7275823,127.7477633,147300500,127.747765
12/6/12,127.6303933,128.2352749,127.4408111,128.181109,103220600,128.181091
12/7/12,128.6776578,128.8221102,127.9012394,128.569325,108726400,128.56929
12/10/12,128.3887655,128.930444,128.3345851,128.6234909,98840700,128.623474
12/11/12,129.1561467,130.104101,129.0929563,129.4992185,152570400,129.499207
12/12/12,130.0047909,130.5013397,129.3818495,129.562409,145880100,129.562393
12/13/12,129.4811587,129.8513148,128.4429314,128.7679443,135715000,128.767944
12/14/12,128.4880747,128.722801,128.090836,128.2894553,137701700,128.289444
12/17/12,128.6234909,129.8693747,128.5873712,129.797148,143238200,129.79715
12/18/12,130.0047909,131.3590075,129.8151943,131.2416375,177762800,131.241653
12/19/12,131.3860909,131.4312342,130.2214701,130.2665998,150895400,130.266586
12/20/12,130.3478636,131.0339946,129.9867311,131.0159348,168487000,131.01593
12/21/12,129.2629726,131.008662,129.053857,129.8266809,245883800,129.826675
12/24/12,129.5448272,129.6175662,129.2811606,129.4266385,53874600,129.42662
12/26/12,129.6903042,129.7539565,128.5174243,128.8811045,106947700,128.881104
12/27/12,128.9174667,129.181147,127.2172408,128.708352,167920600,128.708344
12/28/12,127.8718759,128.581062,127.1717774,127.3172553,148806700,127.31723
12/31/12,126.9808506,129.6175662,126.8717349,129.4811895,243935200,129.481186
1/2/13,131.9360649,132.8816413,131.590559,132.7998156,192059000,132.799774
1/3/13,132.736177,133.0816693,132.1451796,132.4997732,144761800,132.499771
1/4/13,132.7179891,133.2998862,132.4452221,133.0816693,116817700,133.08168
1/7/13,132.608888,132.8452791,132.2270062,132.7179891,110002500,132.718002
1/8/13,132.4815989,132.663439,131.8178626,132.336121,121265100,132.336105
1/9/13,132.6270622,133.0362195,132.4179466,132.6725257,90745600,132.672501
1/10/13,133.4089873,133.7363044,132.7179891,133.7272177,130735400,133.727203
1/11/13,133.690841,133.7908554,133.2998862,133.7181301,113917300,133.718124
1/14/13,133.5544643,133.7181301,133.1362203,133.6272032,89567200,133.627228
1/15/13,133.0089304,133.8454201,132.9271047,133.7181301,93172600,133.718124
1/16/13,133.4453631,133.9090578,133.2998862,133.6999422,104849500,133.699936
1/17/13,134.2909259,134.945561,133.7908554,134.5636929,133833500,134.563721
1/18/13,134.5364174,135.0092124,134.0454345,134.8637354,169906000,134.863739
1/22/13,134.8637354,135.5911094,134.545505,135.5911094,111797300,135.591141
1/23/13,135.5911094,135.9275141,135.345618,135.8093117,104596100,135.809311
1/24/13,135.6092837,136.5094103,135.4819946,135.8456885,146426400,135.845688
1/25/13,136.27302,136.6094247,135.8093117,136.6094247,147211600,136.609436
1/28/13,136.6457869,136.6821637,135.9366017,136.4457725,113357700,136.445786
1/29/13,136.1730056,137.1549587,136.0820787,136.9822062,105694400,136.982208
1/30/13,136.9640173,137.2367843,136.3184698,136.4457725,137447700,136.445786
1/31/13,136.2821067,136.7276271,136.018441,136.1093542,108975800,136.109344
2/1/13,136.9731049,137.6732034,136.7367138,137.5095513,131173000,137.509537
2/4/13,136.6730761,137.5368268,135.8638628,135.9638763,159073600,135.963882
2/5/13,136.7003516,137.7277545,136.6457869,137.3367988,113912400,137.336807
2/6/13,136.8549162,137.5277265,136.7549026,137.4368132,138762800,137.436829
2/7/13,137.4822767,137.6095657,136.2548321,137.2549731,162490000,137.25499
2/8/13,137.4913633,138.100535,137.4913633,138.0187094,103133700,138.018723
2/11/13,137.9641583,138.1096226,137.6459279,137.9914338,73775000,137.991425
2/12/13,138.0005214,138.4733164,137.8459569,138.2187374,65392700,138.218719
2/13/13,138.5005919,138.755171,137.9459704,138.3369261,82322600,138.336899
2/14/13,137.9186949,138.627881,137.7641303,138.4642152,80834300,138.464203
2/15/13,138.5915052,138.7369822,137.7914058,138.3005639,215226500,138.300568
2/19/13,138.5369542,139.3643427,138.3460274,139.3370671,95105400,139.337082
2/20/13,139.2370527,139.2825161,137.5277265,137.6004645,160574800,137.600464
2/21/13,137.2549731,137.6732034,136.3275702,136.7639893,183257000,136.763992
2/22/13,137.427712,138.100535,136.8276407,138.100535,106356600,138.100525
2/25/13,138.7733589,138.9824745,135.472907,135.472907,245824800,135.472931
2/26/13,136.1275421,136.5639613,135.2274156,136.4003091,186596200,136.400284
2/27/13,136.2821067,138.5005919,136.1639052,138.1187238,150781900,138.118744
2/28/13,138.1096226,138.9915612,137.6641168,137.8459569,126866000,137.845963
3/1/13,137.373161,138.5096786,136.7549026,138.3005639,170634800,138.300568
3/4/13,137.9823335,139.0370247,137.7641303,139.0370247,99010200,139.037048
3/5/13,139.7098486,140.6554249,139.6916597,140.2826435,121431900,140.282608
3/6/13,140.782714,140.8554529,140.1644556,140.4735848,94469900,140.473602
3/7/13,140.6554249,140.910004,140.4917727,140.7281639,86101400,140.728149
3/8/13,141.3464368,141.5191756,140.6190627,141.3282479,123477800,141.328232
3/11/13,141.2191468,141.8737682,141.0463943,141.8646815,83746800,141.86467
3/12/13,141.7646671,141.9283329,141.1191332,141.5464511,105755800,141.546463
3/13/13,141.6191901,141.9465072,141.1373075,141.7464792,92550900,141.74649
3/14/13,142.1192606,142.5647801,141.7555804,142.5011287,126329900,142.501129
3/15/13,142.3312719,142.504779,141.8381052,142.313003,138601100,142.312988
3/18/13,140.9522431,142.1394813,140.8243879,141.5276002,126704300,141.527573
3/19/13,141.8289772,142.0207541,140.2672995,141.1988273,167567300,141.198853
3/20/13,142.0298949,142.4225894,141.7924396,142.1851469,113759300,142.18515
3/21/13,141.3358105,142.1394813,140.7330703,140.9705128,128605000,140.970474
3/22/13,141.4180138,142.1029573,141.3084137,142.1029573,111163600,142.102951
3/25/13,142.4773831,142.7148384,140.9613848,141.5093314,151322300,141.509338
3/26/13,142.0938156,142.6783008,141.9385636,142.6417759,86856600,142.641739
3/27/13,141.7924396,142.6874416,141.554997,142.6417759,99950600,142.641739
3/28/13,142.5504446,143.2445299,142.2399406,143.0801361,102932800,143.080154
4/1/13,143.0070737,143.2993236,142.1668781,142.5139207,99194100,142.513931
4/2/13,143.0253434,143.5733037,142.806156,143.2171331,101504300,143.217133
4/3/13,143.2993236,143.40891,141.390617,141.7650427,154167400,141.76506
4/4/13,141.9476916,142.6235071,141.6371866,142.3403999,131885000,142.340408
4/5/13,140.5960733,141.8746428,140.4316933,141.701122,159666000,141.701111
4/8/13,141.8015804,142.6691728,141.3266825,142.6600457,86571200,142.660019
4/9/13,142.9248841,143.6737621,142.4499863,143.1531986,101922200,143.153168
4/10/13,143.5367652,145.0893011,143.5002412,144.9066522,135711100,144.906647
4/11/13,144.9340491,145.8564488,144.7879241,145.3815501,110142500,145.381546
4/12/13,144.9157802,145.2445531,144.2217087,145.0253803,116359900,145.025375
4/15/13,144.2947712,144.4134993,141.6463283,141.6645834,217259000,141.664597
4/16/13,142.7330935,143.8290141,142.3860655,143.7559526,147507800,143.755966
4/17/13,142.7330935,142.760504,140.8974503,141.6554563,226834800,141.655472
4/18/13,141.8928979,141.9294365,140.2307756,140.7695942,167583200,140.769592
4/19/13,141.098368,142.0572917,140.7513254,141.9933572,149687600,141.993362
4/22/13,142.2673374,142.961408,141.3266825,142.6235071,106553500,142.62352
4/23/13,143.3358475,144.2308367,142.6235071,144.0938535,166141300,144.093857
4/24/13,144.1395191,144.5687513,143.8746661,144.1851848,96781200,144.185181
4/25/13,144.6052753,145.4546125,144.3861025,144.769669,131060600,144.769684
4/26/13,144.5961482,144.8427315,144.0481878,144.5139577,95918800,144.513947
4/29/13,144.9066522,145.8016415,144.6783377,145.4820094,88572800,145.48201
4/30/13,145.4546125,145.8655759,144.8518595,145.8290383,116010700,145.829071
5/1/13,145.5094062,145.5824687,144.3861025,144.5504825,138874200,144.550461
5/2/13,144.9157802,146.020828,144.778797,145.8929727,96407600,145.89296
5/3/13,147.1624005,147.838217,145.9203696,147.3724462,144202300,147.372452
5/6/13,147.4820463,147.9569314,147.4181119,147.7468857,66882100,147.746887
5/7/13,148.0665315,148.5414156,147.6464264,148.4957637,90359200,148.495743
5/8/13,148.3313699,149.2172311,148.2491803,149.1715655,97419200,149.171555
5/9/13,149.1076447,149.5003393,148.3770355,148.751475,106738600,148.75148
5/10/13,148.8519334,149.3633561,148.4135604,149.2355008,103203000,149.235489
5/13/13,149.0437103,149.6007986,148.6966813,149.3542143,81843200,149.354218
5/14/13,149.4729425,151.0072233,149.4729425,150.8976232,119000900,150.897598
5/15/13,150.6510536,152.0117989,150.6053879,151.7104219,120718500,151.710419
5/16/13,151.3999178,151.9296093,150.7697671,150.9980816,109913600,150.998077
5/17/13,151.5551699,152.5506175,151.3542522,152.4592999,129801000,152.459305
5/20/13,152.3131759,153.0437851,152.1579239,152.4501591,85071200,152.450134
5/21/13,152.587156,153.2447028,152.0574646,152.6693456,95804200,152.669357
5/22/13,152.8245977,154.4045441,150.8428295,151.5369011,244031800,151.53688
5/23/13,149.9204444,151.518646,149.7195258,151.0985409,211064400,151.098511
5/24/13,150.2035516,151.0346201,149.7560506,150.9706857,151573900,150.970642
5/28/13,152.5506175,153.2264339,151.4273147,151.8748157,143679800,151.874802
5/29/13,151.071144,151.4181867,150.0848235,150.8884952,160363400,150.888474
5/30/13,151.0072233,152.1396541,150.8884952,151.4455835,107793800,151.445572
5/31/13,151.0254784,151.8839437,148.9797895,149.2720248,176850100,149.272018
6/3/13,149.6190674,150.1944245,148.5505573,150.0939652,168390700,150.093994
6/4/13,150.1761548,150.7789088,148.6144781,149.3724841,157631500,149.372467
6/5/13,148.943251,149.2446279,147.1532734,147.2811286,211737800,147.281082
6/6/13,147.2171942,148.6236189,146.3496018,148.6144781,200225500,148.614441
6/7/13,149.6373362,150.6419118,148.9889166,150.5049286,188337800,150.504929
6/10/13,150.9706857,151.0528752,150.1122204,150.5049286,105667100,150.504929
6/11/13,149.1350415,150.2674724,148.6236189,148.9523927,159505400,148.952377
6/12/13,149.9752371,150.1304892,147.5825056,147.7194888,177361500,147.719452
6/13/13,147.6372993,150.2309485,147.3085255,149.96611,163587800,149.96608
6/14/13,149.8017163,150.3862005,148.7788718,149.0254415,141197500,149.025406
6/17/13,150.0391579,150.8884952,149.0619791,150.1761548,136295600,150.176147
6/18/13,150.2583453,151.5917075,150.2492173,151.363393,114695600,151.363403
6/19/13,151.2355378,151.5003762,149.208104,149.2720248,206149500,149.272018
6/20/13,147.8199481,149.2902936,145.1897604,145.573327,321255900,145.573334
6/21/13,146.5639511,146.6741183,144.5716967,146.0406469,271956800,146.04068
6/24/13,144.5166141,145.4530562,142.9742149,144.1952769,222329000,144.195282
6/25/13,145.4989635,146.9862791,144.5257895,145.5816017,162262200,145.581604
6/26/13,146.7751082,147.3535098,146.2058967,147.0229963,134848000,147.02301
6/27/13,147.9043695,148.5653955,147.7666477,147.886004,129483700,147.886017
6/28/13,147.4728661,148.1797856,146.7659328,147.2800607,160402900,147.28009
7/1/13,148.0512539,149.1713251,147.886004,148.1430684,131954800,148.143066
7/2/13,147.9227212,149.0060752,147.3535098,148.0053604,154863700,148.005371
7/3/13,147.3351443,148.5194882,147.0964454,148.0696194,75216400,148.069626
7/5/13,149.1621488,149.7221848,148.0879848,149.6671012,122416900,149.667099
7/8/13,150.4382944,150.9248805,149.7221848,150.5209189,108092500,150.52092
7/9/13,151.4665511,151.7878882,150.8147142,151.6042729,119298000,151.604248
7/10/13,151.4573748,152.1734844,151.1452277,151.6593556,121410100,151.659363
7/11/13,153.4220882,153.8811334,151.6501664,153.725059,135592200,153.725067
7/12/13,153.6791517,154.174915,153.4404537,153.7893189,104212700,153.789307
7/15/13,154.211646,154.5972421,153.9453924,154.3768958,69450600,154.376877
7/16/13,154.4778867,154.5697012,153.3853701,153.7985081,88702100,153.798508
7/17/13,154.3860859,154.6798675,153.9912997,154.1932805,92873900,154.193283
7/18/13,154.523794,155.4051663,154.4228031,155.0379218,103620100,155.037903
7/19/13,154.7165985,155.3684353,154.523794,155.3133517,103831700,155.313339
7/22/13,155.5336989,155.8366697,155.1664545,155.6163234,79428600,155.616302
7/23/13,155.8917533,155.9192951,155.2031855,155.2858099,80829700,155.285797
7/24/13,155.8825632,155.9468368,154.4044376,154.7165985,112914000,154.716583
7/25/13,154.4411686,155.2307273,154.1841042,155.0930054,111088600,155.092972
7/26/13,154.4411686,155.3041763,153.7985081,155.258269,107814600,155.25827
7/29/13,154.8634828,155.2123618,154.3401786,154.7808574,79695000,154.780869
7/30/13,155.2490927,155.4143426,154.4136268,154.7808574,85209600,154.780869
7/31/13,155.1021946,155.9376605,154.6890567,154.8910384,142388700,154.891037
8/1/13,156.0661923,156.81902,155.983554,156.6813119,110438400,156.68132
8/2/13,156.332433,156.9659172,156.1212759,156.9475517,91116700,156.947556
8/5/13,156.5986865,156.9567418,156.3967057,156.7180291,54072700,156.718033
8/6/13,156.4150574,156.7547601,155.4786153,155.8274805,87495000,155.827469
8/7/13,155.3317172,155.5520506,154.7441403,155.322528,84854700,155.32254
8/8/13,156.0570031,156.2406184,155.0930054,155.8917533,102181300,155.891754
8/9/13,155.6897725,156.1671831,154.9002138,155.4418844,91757700,155.441879
8/12/13,154.6615158,155.4418844,154.5880667,155.258269,68593300,155.25827
8/13/13,155.5336989,155.983554,154.6156085,155.7173142,80806000,155.717331
8/14/13,155.6438652,155.8917533,154.8818483,154.9185793,79829200,154.918564
8/15/13,153.6975181,153.7158698,152.4856314,152.7518859,152931800,152.751892
8/16/13,152.4580906,152.9814085,151.9439618,152.2469334,130868200,152.246933
8/19/13,152.0724935,152.5958124,151.2645703,151.2737594,96437600,151.273773
8/20/13,151.5216338,152.5866223,151.3563848,152.0174108,89294400,152.017426
8/21/13,151.5950828,152.4305488,150.7412652,151.080955,159530500,151.080963
8/22/13,151.393102,152.6784368,151.3839257,152.4580906,101471400,152.458084
8/23/13,152.9079594,153.1650238,152.1918499,152.9722184,90888900,152.972198
8/26/13,153.128292,153.5965273,152.3020161,152.403007,89702100,152.403
8/27/13,150.8973396,152.403007,149.8415412,149.9517074,158619400,149.951736
8/28/13,149.8874347,151.0166951,149.694643,150.4842017,108113000,150.484192
8/29/13,150.1536882,151.5216338,150.0159664,150.7228997,119200500,150.722885
8/30/13,151.0350477,151.0534132,149.8048093,150.245489,134928900,150.245468
9/3/13,151.6960737,152.0174108,150.2913963,150.9248805,142375100,150.924866
9/4/13,150.9615986,152.4305488,150.6861825,152.1734844,97389400,152.173477
9/5/13,152.2652989,152.7702376,152.1551189,152.3662898,63090500,152.366272
9/6/13,152.8712285,153.3027319,151.0075059,152.4397242,159756500,152.439728
9/9/13,152.8161449,153.9912997,152.8161449,153.8994989,87559300,153.899506
9/10/13,154.8267647,155.0654636,154.4778867,155.0379218,105847200,155.037903
9/11/13,154.8267647,155.5245088,154.5605249,155.5245088,94545900,155.524475
9/12/13,155.4694252,155.671407,154.9002138,155.1113709,83209000,155.111359
9/13/13,155.2766345,155.5796062,154.9185793,155.4602499,72727800,155.46022
9/16/13,157.1403571,157.2138053,156.1120858,156.3599748,106299200,156.359955
9/17/13,156.4976966,157.0944499,156.4976966,157.0577317,82523300,157.057755
9/18/13,157.0026353,159.3070505,156.6078629,158.8755471,203460600,158.875519
9/19/13,159.3070505,159.3804995,158.4532191,158.6092935,146616900,158.609314
9/20/13,158.9857067,158.9857067,157.3712171,157.5003754,132867100,157.500397
9/23/13,157.288189,157.4357893,156.2733615,156.7715413,104616500,156.771561
9/24/13,156.7438652,157.3250861,156.1073071,156.4025206,106333100,156.402542
9/25/13,156.5040028,156.8176723,155.8120787,155.950458,117306500,155.950439
9/26/13,156.2087893,156.9929616,155.9596929,156.5501339,77146900,156.55014
9/27/13,155.7659477,156.0427201,155.4246031,155.8305347,99141800,155.83049
9/30/13,154.5112587,155.4891753,154.2068102,155.0002175,143937000,155.000229
10/1/13,155.1201546,156.3748446,154.9633204,156.2272304,127160000,156.227249
10/2/13,155.3138999,156.2272304,154.8341621,156.0796172,113350000,156.079636
10/3/13,155.7198167,155.8582098,153.9208168,154.6404169,176698000,154.640442
10/4/13,154.760355,155.9689139,154.5573897,155.8120787,96878000,155.812073
10/7/13,154.4559066,155.4061481,154.2990723,154.4651276,96295000,154.465118
10/8/13,154.4374516,154.6404169,152.5554245,152.6661278,178015000,152.666138
10/9/13,152.9613552,153.3303758,151.7896934,152.7768449,168973000,152.776825
10/10/13,154.3359685,156.1534243,154.2806173,156.0703961,195955000,156.070419
10/11/13,155.8305347,157.1313547,155.7013755,157.0759897,105040000,157.075974
10/14/13,156.1073071,157.8324999,155.9873689,157.7033407,112106000,157.703369
10/15/13,157.3066311,157.8970721,156.3471685,156.5593549,155485000,156.559372
10/16/13,157.5003754,158.8288724,157.4265683,158.7458443,161676000,158.745834
10/17/13,158.1000374,159.8990511,158.0723613,159.806789,129389000,159.806839
10/18/13,160.3972309,160.9968929,160.0743275,160.8861887,138316000,160.8862
10/21/13,160.9415408,161.2183132,160.5356102,160.8954098,104104000,160.895432
10/22/13,161.3659274,162.306934,160.9230858,161.8272101,126663000,161.827194
10/23/13,161.2736653,161.3474715,160.489493,161.0522579,105484000,161.052246
10/24/13,161.3751475,161.7902992,160.9968929,161.5873339,70350000,161.587341
10/25/13,161.9194584,162.37152,161.6057889,162.325389,93625000,162.325378
10/28/13,162.2700369,162.8051267,162.0947476,162.5837064,84979000,162.58371
10/29/13,162.9527409,163.5155058,162.7220995,163.4509198,87401000,163.450897
10/30/13,163.644665,163.7645893,162.0578515,162.6390576,140002000,162.639053
10/31/13,162.5098993,163.1926024,161.9379134,162.1777748,133795000,162.177795
11/1/13,162.389975,162.9342859,161.6519199,162.5652653,142805000,162.565247
11/4/13,163.0080921,163.2018234,162.353065,163.1372512,85677000,163.137268
11/5/13,162.5006783,163.0634441,161.9748234,162.6206164,85825000,162.620621
11/6/13,163.3217615,163.7553682,162.8696989,163.4509198,87348000,163.450897
11/7/13,163.7553682,163.8845265,161.2275343,161.3843686,1.57E+08,161.384369
11/8/13,161.3290165,163.5800789,161.3105753,163.561623,136713000,163.5616
11/11/13,163.4047887,163.7830443,163.2110583,163.5893129,62614000,163.589294
11/12/13,163.2387334,163.62621,162.7128647,163.2571893,83990000,163.257202
11/13/13,162.4545472,164.6133476,162.4545472,164.5672304,103844000,164.5672
11/14/13,164.7148298,165.5266921,164.4472923,165.3883128,103435000,165.388306
11/15/13,165.6558512,166.1724851,165.4436649,166.1079129,102818000,166.10791
11/18/13,166.3846853,166.5230646,165.1576714,165.5266921,104796000,165.526672
11/19/13,165.4436649,165.9418437,164.880899,165.1668925,93891000,165.166931
11/20/13,165.499016,165.9971958,164.198196,164.6502576,124909000,164.650269
11/21/13,165.1115404,166.1079129,165.0100582,165.9787547,92841000,165.97876
11/22/13,166.0433269,166.827513,165.8495955,166.809058,81296000,166.809036
11/25/13,167.1042854,167.1411816,166.4031265,166.6430027,79486000,166.64299
11/26/13,166.7260299,167.1873126,166.4400374,166.6891199,86994000,166.689117
11/27/13,166.8644092,167.2057676,166.6614439,167.0950506,58800000,167.095047
11/29/13,167.2795747,167.6762714,166.799837,166.9843473,55870900,166.98436
12/2/13,167.0673745,167.381044,166.2924232,166.5507406,99726000,166.55072
12/3/13,166.0064298,166.4215815,165.2960507,165.8311405,116563000,165.831116
12/4/13,165.2314785,166.5046096,164.5395544,165.8126855,123033000,165.812683
12/5/13,165.5174719,165.8219195,164.92703,165.0838643,106934000,165.083847
12/6/13,166.6798989,167.0858304,166.2001611,166.9289952,127728000,166.928986
12/9/13,167.417954,167.6024643,167.1319615,167.353368,70124000,167.353348
12/10/13,166.9658923,167.3164718,166.6522228,166.753706,80976000,166.753708
12/11/13,166.818292,166.845968,164.6779337,164.880899,130591000,164.880905
12/12/13,164.8070919,165.0100582,163.9952306,164.3365891,115565000,164.336578
12/13/13,164.6779337,164.8255478,164.0044646,164.3181341,107808000,164.3181
12/16/13,165.0930854,165.8864926,165.0469543,165.3421817,96195000,165.342148
12/17/13,165.4897959,165.5174719,164.4472923,164.816313,89886000,164.816299
12/18/13,165.0654093,167.6578164,163.5893129,167.6301404,234906000,167.630127
12/19/13,167.1504026,167.6301404,166.7168098,167.436409,136531200,167.436401
12/20/13,167.6033696,168.8092187,167.4920653,168.4103553,197087000,168.410339
12/23/13,169.2358954,169.4121363,168.8834265,169.3101032,85598000,169.31012
12/24/13,169.3193733,169.755335,169.3101032,169.6811272,45368800,169.681137
12/26/13,170.0614354,170.6365416,170.0428941,170.5437786,63365000,170.543793
12/27/13,170.766401,170.8405949,170.3582666,170.5345075,61814000,170.534515
12/30/13,170.5530488,170.6921932,170.2840588,170.5066812,56857000,170.506699
12/31/13,170.7385747,171.313666,170.6087014,171.313666,86119900,171.313675
1/2/14,170.6550829,170.7385747,169.2637217,169.6718561,119636900,169.671844
1/3/14,169.9594023,170.302614,169.4028661,169.6440298,81390600,169.644043
1/6/14,170.2005799,170.2655036,168.8926976,169.1524174,108028200,169.152451
1/7/14,169.8295419,170.478841,169.6996824,170.1912958,86144200,170.191315
1/8/14,170.1634695,170.5159523,169.6440298,170.2284062,96582300,170.228394
1/9/14,170.7756721,170.7942273,169.5605519,170.3397104,90683400,170.339706
1/10/14,170.6272566,170.8777053,169.755335,170.8034975,102026400,170.803513
1/13/14,170.3675367,170.8405949,168.2062872,168.5309437,149892000,168.53093
1/14/14,169.0874798,170.4602997,168.7721083,170.3675367,105016100,170.367523
1/15/14,170.766401,171.5455596,170.404648,171.2858407,98525800,171.285843
1/16/14,170.9333579,171.2858407,170.5159523,171.0632173,72290600,171.063202
1/17/14,170.766401,171.0910436,170.0428941,170.3397104,107848700,170.339706
1/21/14,171.3229371,171.3878738,169.7924454,170.8405949,88621200,170.840591
1/22/14,171.128154,171.2023618,170.5901601,170.9519131,61270900,170.95192
1/23/14,170.0892617,170.117088,168.651533,169.5512669,132496900,169.55127
1/24/14,168.4474657,168.5031183,165.8780817,165.9337334,208677100,165.933746
1/27/14,166.09142,166.5181097,164.2919235,165.1174644,180843100,165.117477
1/28/14,165.2380528,166.3140425,165.2194976,166.1007041,110463200,166.100693
1/29/14,164.7186141,165.6183619,164.069315,164.5052757,216597300,164.505264
1/30/14,165.8780817,166.7871006,165.349358,166.2491058,118938100,166.2491
1/31/14,164.1898903,166.3047574,164.1064114,165.2751502,194677900,165.275162
2/3/14,165.080367,165.4513911,161.2402111,161.5555826,254837100,161.555603
2/4/14,162.2790895,163.1046295,161.4999309,162.6872239,165012400,162.68721
2/5/14,162.1214037,162.8449106,161.1289068,162.4831567,164230500,162.483185
2/6/14,162.8634658,164.6258511,162.5295382,164.6258511,132877600,164.625854
2/7/14,165.3957395,166.8427523,164.8577446,166.6665114,170787200,166.666504
2/10/14,166.6850665,167.0282782,166.2305645,166.9726127,92218800,166.972641
2/11/14,167.1117571,169.2266243,167.000438,168.7999346,117814100,168.799957
2/12/14,169.0503833,169.5883782,168.5494998,168.8834265,94717700,168.883438
2/13/14,167.7425001,169.931576,167.7332299,169.755335,100542200,169.755341
2/14/14,169.5976484,171.0075657,169.4399626,170.6921932,96498400,170.692184
2/18/14,170.8405949,171.128154,170.3489815,170.8962605,80460900,170.896271
2/19/14,170.4510156,171.5548307,169.6254747,169.7646191,126524300,169.764618
2/20/14,169.9965127,171.1559803,169.3750398,170.766401,104998100,170.766403
2/21/14,171.0910436,171.4991781,170.488126,170.571604,118116400,170.571609
2/24/14,170.9333579,172.6679168,170.8591501,171.5177342,114063900,171.517715
2/25/14,171.6568648,172.1484772,170.8869764,171.4527966,117085000,171.45282
2/26/14,171.7032462,172.1577622,170.9797394,171.4620816,98677200,171.462067
2/27/14,171.2116329,172.408197,171.0168358,172.3618294,93880800,172.361832
2/28/14,172.3339892,173.595491,171.6475937,172.7977763,150842000,172.797791
3/3/14,171.2765557,172.0186177,170.4417445,171.582657,167748500,171.582672
3/4/14,173.2615633,174.3653793,173.2244669,173.9943553,167545900,173.994339
3/5/14,174.1427699,174.4488712,173.873766,174.152041,88376900,174.152039
3/6/14,174.5787316,174.9497557,174.1798673,174.5508914,82516500,174.550873
3/7/14,175.2744122,175.2744122,173.8552108,174.6250992,114513500,174.625092
3/10/14,174.3561082,174.5972729,173.5305682,174.5323501,74939200,174.532349
3/11/14,174.792069,175.0425186,173.2708484,173.6696987,99009100,173.669693
3/12/14,172.8256165,173.7810169,172.4360233,173.7160802,104824400,173.71608
3/13/14,174.235519,174.3746634,171.2858407,171.768169,155014300,171.768158
3/14/14,171.4620816,172.3432742,171.0817725,171.2858407,153919600,171.285843
3/17/14,172.1484772,173.2430221,172.0742703,172.8348876,98359500,172.834885
3/18/14,173.1873704,174.3004566,173.0018445,174.068563,101804600,174.068573
3/19/14,174.0871043,174.3282819,172.0371729,173.1409889,176267300,173.140976
3/20/14,172.7606798,174.2819004,172.4545785,174.152041,117241000,174.152039
3/21/14,174.8834069,176.1038892,173.3181972,173.4765789,163128000,173.476578
3/24/14,174.0728455,174.2871394,172.0045416,172.7591908,121411000,172.759201
3/25/14,173.6349606,174.1660179,172.6101342,173.5790633,103852000,173.579056
3/26/14,174.2591763,174.5386795,172.2840448,172.330631,119843000,172.330627
3/27/14,172.1256631,172.6753435,171.3337397,171.9672814,142383000,171.967285
3/28/14,172.4610645,173.6815468,172.3585801,172.8151021,101642000,172.815094
3/31/14,173.9144638,174.5014193,172.8430512,174.2312281,99745000,174.231232
4/1/14,174.7995456,175.4889855,174.2219161,175.3865011,89193000,175.38649
4/2/14,175.6101061,176.2063736,175.2840167,175.9734566,78774000,175.973465
4/3/14,176.2436338,176.29022,175.2001703,175.7405396,77435000,175.74054
4/4/14,176.7001567,176.7374169,173.3834205,173.6629097,169381000,173.662933
4/7/14,173.2436619,173.5324771,171.3896519,171.7436755,140803000,171.743637
4/8/14,171.6691411,172.7312417,171.0449245,172.4517525,112660000,172.451752
4/9/14,172.9175865,174.3616607,172.4144783,174.3057625,100254000,174.305771
4/10/14,174.2964514,174.3802978,170.4300208,170.6443147,172959000,170.644302
4/11/14,169.6940087,170.8865428,168.9207233,169.1070541,167251000,169.107071
4/14/14,170.4300208,170.8399566,169.0418439,170.4393459,132382000,170.439346
